date,product_id,product_name,category,warehouse_id,warehouse,supplier_id,supplier,lead_time_days,price,discount,promotion,units_sold,inventory_level,revenue,stockout
2023-11-02,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1225.6,19.64,1,30.0,228.0,36767.93,0
2023-11-03,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1249.16,0.0,0,28.0,200.0,34976.4,0
2023-11-04,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1205.74,8.83,1,30.0,170.0,36172.34,0
2023-11-05,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1246.05,0.0,0,18.0,152.0,22428.98,0
2023-11-06,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1147.68,0.0,0,24.0,128.0,27544.28,0
2023-11-07,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1165.33,11.72,1,25.0,103.0,29133.34,0
2023-11-08,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1242.38,0.0,0,25.0,350.0,31059.44,0
2023-11-09,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1241.36,0.0,0,28.0,322.0,34758.09,0
2023-11-10,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1196.02,0.0,0,21.0,301.0,25116.36,0
2023-11-11,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1201.63,0.0,0,27.0,274.0,32444.06,0
2023-11-12,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1151.78,0.0,0,32.0,242.0,36856.95,0
2023-11-13,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1207.38,0.0,0,29.0,213.0,35014.09,0
2023-11-14,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1146.66,0.0,0,26.0,187.0,29813.09,0
2023-11-15,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1156.84,0.0,0,26.0,161.0,30077.95,0
2023-11-16,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1239.03,0.0,0,29.0,132.0,35931.81,0
2023-11-17,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1198.53,0.0,0,30.0,102.0,35955.97,0
2023-11-18,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1190.47,0.0,0,38.0,256.0,45237.95,0
2023-11-19,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1236.29,0.0,0,33.0,223.0,40797.6,0
2023-11-20,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1166.36,0.0,0,22.0,201.0,25659.84,0
2023-11-21,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1227.73,0.0,0,20.0,181.0,24554.57,0
2023-11-22,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1187.3,0.0,0,20.0,161.0,23746.04,0
2023-11-23,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1210.29,0.0,0,29.0,132.0,35098.36,0
2023-11-24,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1183.68,0.0,0,23.0,109.0,27224.6,0
2023-11-25,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1164.34,0.0,0,27.0,370.0,31437.27,0
2023-11-26,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1172.36,0.0,0,27.0,343.0,31653.59,0
2023-11-27,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1186.95,0.0,0,24.0,319.0,28486.72,0
2023-11-28,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1234.92,0.0,0,25.0,294.0,30873.09,0
2023-11-29,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1239.5,10.28,1,26.0,268.0,32226.96,0
2023-11-30,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1160.8,0.0,0,33.0,235.0,38306.43,0
2023-12-01,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1222.92,15.66,1,25.0,210.0,30572.94,0
2023-12-02,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1208.54,0.0,0,28.0,182.0,33839.24,0
2023-12-03,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1201.35,7.9,1,23.0,159.0,27631.01,0
2023-12-04,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1146.45,0.0,0,24.0,135.0,27514.86,0
2023-12-05,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1234.01,0.0,0,27.0,108.0,33318.23,0
2023-12-06,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1170.35,0.0,0,26.0,386.0,30429.01,0
2023-12-07,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1258.78,0.0,0,31.0,355.0,39022.08,0
2023-12-08,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1176.2,18.37,1,28.0,327.0,32933.56,0
2023-12-09,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1179.73,0.0,0,29.0,298.0,34212.06,0
2023-12-10,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1161.16,0.0,0,28.0,270.0,32512.52,0
2023-12-11,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1246.65,0.0,0,23.0,247.0,28672.89,0
2023-12-12,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1226.41,0.0,0,25.0,222.0,30660.37,0
2023-12-13,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1239.1,0.0,0,24.0,198.0,29738.3,0
2023-12-14,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1143.86,11.69,1,32.0,166.0,36603.65,0
2023-12-15,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1208.0,0.0,0,27.0,139.0,32616.02,0
2023-12-16,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1191.29,0.0,0,23.0,116.0,27399.59,0
2023-12-17,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1190.23,0.0,0,22.0,270.0,26185.16,0
2023-12-18,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1167.01,0.0,0,26.0,244.0,30342.19,0
2023-12-19,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1246.18,0.0,0,22.0,222.0,27415.87,0
2023-12-20,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1232.21,0.0,0,28.0,194.0,34501.88,0
2023-12-21,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1191.85,0.0,0,21.0,173.0,25028.81,0
2023-12-22,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1236.74,0.0,0,29.0,144.0,35865.36,0
2023-12-23,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1141.2,0.0,0,24.0,120.0,27388.87,0
2023-12-24,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1162.65,0.0,0,30.0,282.0,34879.44,0
2023-12-25,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1200.32,6.77,1,34.0,248.0,40810.81,0
2023-12-26,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1163.4,18.31,1,28.0,220.0,32575.25,0
2023-12-27,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1174.81,0.0,0,22.0,198.0,25845.78,0
2023-12-28,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1253.92,13.43,1,36.0,162.0,45141.27,0
2023-12-29,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1216.06,0.0,0,18.0,144.0,21889.11,0
2023-12-30,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1254.02,6.07,1,34.0,110.0,42636.74,0
2023-12-31,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1186.41,0.0,0,36.0,250.0,42710.91,0
2024-01-01,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1172.06,0.0,0,16.0,234.0,18752.94,0
2024-01-02,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1233.52,0.0,0,21.0,213.0,25903.92,0
2024-01-03,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1244.11,0.0,0,27.0,186.0,33591.08,0
2024-01-04,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1243.17,0.0,0,18.0,168.0,22377.06,0
2024-01-05,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1159.05,0.0,0,22.0,146.0,25499.08,0
2024-01-06,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1241.08,0.0,0,26.0,120.0,32267.97,0
2024-01-07,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1225.68,0.0,0,24.0,96.0,29416.28,0
2024-01-08,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1223.21,0.0,0,18.0,318.0,22017.84,0
2024-01-09,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1249.38,0.0,0,21.0,297.0,26236.88,0
2024-01-10,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1248.24,0.0,0,15.0,282.0,18723.61,0
2024-01-11,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1239.64,0.0,0,21.0,261.0,26032.46,0
2024-01-12,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1216.67,0.0,0,23.0,238.0,27983.41,0
2024-01-13,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1150.43,0.0,0,24.0,214.0,27610.32,0
2024-01-14,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1146.46,0.0,0,26.0,188.0,29808.05,0
2024-01-15,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1216.0,0.0,0,16.0,172.0,19456.02,0
2024-01-16,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1240.86,0.0,0,18.0,154.0,22335.54,0
2024-01-17,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1252.18,0.0,0,23.0,131.0,28800.25,0
2024-01-18,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1208.56,20.95,1,24.0,107.0,29005.47,0
2024-01-19,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1246.34,0.0,0,22.0,245.0,27419.51,0
2024-01-20,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1170.12,0.0,0,22.0,223.0,25742.68,0
2024-01-21,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1256.1,21.3,1,35.0,188.0,43963.42,0
2024-01-22,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1223.04,0.0,0,20.0,168.0,24460.89,0
2024-01-23,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1259.63,0.0,0,20.0,148.0,25192.55,0
2024-01-24,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1146.27,18.37,1,20.0,128.0,22925.37,0
2024-01-25,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1248.7,0.0,0,21.0,107.0,26222.72,0
2024-01-26,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1160.07,0.0,0,14.0,285.0,16240.98,0
2024-01-27,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1259.93,0.0,0,21.0,264.0,26458.52,0
2024-01-28,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1243.7,0.0,0,23.0,241.0,28605.01,0
2024-01-29,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1146.64,0.0,0,21.0,220.0,24079.35,0
2024-01-30,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1232.25,0.0,0,19.0,201.0,23412.76,0
2024-01-31,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1182.1,0.0,0,23.0,178.0,27188.38,0
2024-02-01,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1170.19,0.0,0,17.0,161.0,19893.24,0
2024-02-02,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1141.66,0.0,0,19.0,142.0,21691.57,0
2024-02-03,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1171.6,18.05,1,30.0,112.0,35147.96,0
2024-02-04,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1191.13,0.0,0,21.0,379.0,25013.72,0
2024-02-05,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1208.03,0.0,0,23.0,356.0,27784.7,0
2024-02-06,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1182.66,0.0,0,17.0,339.0,20105.18,0
2024-02-07,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1248.55,0.0,0,19.0,320.0,23722.4,0
2024-02-08,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1209.39,0.0,0,25.0,295.0,30234.86,0
2024-02-09,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1202.29,0.0,0,21.0,274.0,25248.08,0
2024-02-10,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1214.58,0.0,0,27.0,247.0,32793.65,0
2024-02-11,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1257.33,8.72,1,26.0,221.0,32690.69,0
2024-02-12,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1217.21,0.0,0,22.0,199.0,26778.58,0
2024-02-13,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1176.95,0.0,0,16.0,183.0,18831.17,0
2024-02-14,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1177.37,8.43,1,17.0,166.0,20015.34,0
2024-02-15,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1231.27,0.0,0,27.0,139.0,33244.21,0
2024-02-16,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1224.34,0.0,0,25.0,114.0,30608.38,0
2024-02-17,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1244.07,0.0,0,27.0,279.0,33589.89,0
2024-02-18,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1183.35,0.0,0,30.0,249.0,35500.55,0
2024-02-19,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1252.02,0.0,0,21.0,228.0,26292.35,0
2024-02-20,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1224.87,0.0,0,20.0,208.0,24497.38,0
2024-02-21,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1221.49,0.0,0,22.0,186.0,26872.86,0
2024-02-22,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1225.65,0.0,0,27.0,159.0,33092.5,0
2024-02-23,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1158.62,16.12,1,23.0,136.0,26648.33,0
2024-02-24,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1162.18,19.18,1,34.0,102.0,39514.03,0
2024-02-25,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1149.99,0.0,0,20.0,274.0,22999.89,0
2024-02-26,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1223.2,0.0,0,18.0,256.0,22017.55,0
2024-02-27,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1237.21,12.68,1,24.0,232.0,29692.99,0
2024-02-28,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1201.38,0.0,0,25.0,207.0,30034.38,0
2024-02-29,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1167.21,12.63,1,26.0,181.0,30347.39,0
2024-03-01,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1257.89,18.52,1,27.0,154.0,33962.97,0
2024-03-02,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1166.37,0.0,0,23.0,131.0,26826.5,0
2024-03-03,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1252.03,9.42,1,24.0,107.0,30048.69,0
2024-03-04,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1200.5,0.0,0,16.0,251.0,19207.98,0
2024-03-05,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1163.41,0.0,0,19.0,232.0,22104.82,0
2024-03-06,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1224.98,0.0,0,20.0,212.0,24499.65,0
2024-03-07,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1165.87,0.0,0,20.0,192.0,23317.35,0
2024-03-08,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1144.09,0.0,0,27.0,165.0,30890.47,0
2024-03-09,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1164.16,0.0,0,23.0,142.0,26775.61,0
2024-03-10,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1207.57,0.0,0,20.0,122.0,24151.36,0
2024-03-11,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1251.77,0.0,0,20.0,102.0,25035.41,0
2024-03-12,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1186.54,0.0,0,20.0,354.0,23730.89,0
2024-03-13,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1185.79,0.0,0,20.0,334.0,23715.89,0
2024-03-14,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1209.91,0.0,0,21.0,313.0,25408.05,0
2024-03-15,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1230.95,0.0,0,22.0,291.0,27080.92,0
2024-03-16,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1183.62,0.0,0,21.0,270.0,24855.93,0
2024-03-17,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1249.11,0.0,0,16.0,254.0,19985.69,0
2024-03-18,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1154.96,0.0,0,19.0,235.0,21944.27,0
2024-03-19,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1147.46,0.0,0,20.0,215.0,22949.25,0
2024-03-20,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1150.03,19.24,1,22.0,193.0,25300.66,0
2024-03-21,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1149.22,0.0,0,27.0,166.0,31028.97,0
2024-03-22,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1197.93,0.0,0,23.0,143.0,27552.42,0
2024-03-23,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1161.93,15.16,1,19.0,124.0,22076.65,0
2024-03-24,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1220.28,0.0,0,26.0,98.0,31727.27,0
2024-03-25,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1184.53,0.0,0,22.0,300.0,26059.69,0
2024-03-26,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1163.88,0.0,0,25.0,275.0,29096.91,0
2024-03-27,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1192.43,0.0,0,21.0,254.0,25041.08,0
2024-03-28,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1179.84,0.0,0,17.0,237.0,20057.35,0
2024-03-29,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1202.02,0.0,0,25.0,212.0,30050.51,0
2024-03-30,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1166.55,0.0,0,20.0,192.0,23330.98,0
2024-03-31,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1186.53,0.0,0,22.0,170.0,26103.68,0
2024-04-01,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1255.78,0.0,0,21.0,149.0,26371.39,0
2024-04-02,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1212.17,0.0,0,21.0,128.0,25455.67,0
2024-04-03,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1151.62,0.0,0,21.0,107.0,24184.0,0
2024-04-04,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1219.87,0.0,0,22.0,245.0,26837.17,0
2024-04-05,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1195.77,0.0,0,20.0,225.0,23915.4,0
2024-04-06,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1203.58,0.0,0,32.0,193.0,38514.49,0
2024-04-07,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1258.09,0.0,0,29.0,164.0,36484.74,0
2024-04-08,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1237.2,0.0,0,18.0,146.0,22269.67,0
2024-04-09,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1142.88,0.0,0,17.0,129.0,19428.89,0
2024-04-10,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1200.44,0.0,0,26.0,103.0,31211.56,0
2024-04-11,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1191.91,0.0,0,20.0,291.0,23838.13,0
2024-04-12,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1221.36,0.0,0,27.0,264.0,32976.8,0
2024-04-13,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1172.5,0.0,0,21.0,243.0,24622.46,0
2024-04-14,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1256.89,0.0,0,14.0,229.0,17596.48,0
2024-04-15,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1172.59,0.0,0,21.0,208.0,24624.35,0
2024-04-16,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1198.05,17.57,1,27.0,181.0,32347.46,0
2024-04-17,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1143.5,0.0,0,26.0,155.0,29730.88,0
2024-04-18,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1196.7,0.0,0,27.0,128.0,32310.9,0
2024-04-19,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1213.88,19.76,1,32.0,96.0,38844.16,0
2024-04-20,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1161.29,12.81,1,33.0,287.0,38322.67,0
2024-04-21,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1184.39,0.0,0,24.0,263.0,28425.43,0
2024-04-22,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1209.63,0.0,0,20.0,243.0,24192.57,0
2024-04-23,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1219.66,0.0,0,28.0,215.0,34150.57,0
2024-04-24,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1249.48,0.0,0,16.0,199.0,19991.65,0
2024-04-25,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1192.71,0.0,0,17.0,182.0,20276.13,0
2024-04-26,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1229.77,0.0,0,23.0,159.0,28284.68,0
2024-04-27,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1229.18,0.0,0,21.0,138.0,25812.78,0
2024-04-28,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1237.6,0.0,0,27.0,111.0,33415.29,0
2024-04-29,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1184.02,0.0,0,19.0,364.0,22496.39,0
2024-04-30,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1147.98,0.0,0,24.0,340.0,27551.56,0
2024-05-01,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1164.14,0.0,0,21.0,319.0,24446.92,0
2024-05-02,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1185.36,0.0,0,23.0,296.0,27263.19,0
2024-05-03,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1237.25,0.0,0,18.0,278.0,22270.53,0
2024-05-04,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1209.99,0.0,0,31.0,247.0,37509.67,0
2024-05-05,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1206.07,0.0,0,25.0,222.0,30151.73,0
2024-05-06,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1255.22,0.0,0,17.0,205.0,21338.67,0
2024-05-07,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1245.47,0.0,0,26.0,179.0,32382.31,0
2024-05-08,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1190.31,0.0,0,25.0,154.0,29757.71,0
2024-05-09,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1207.07,0.0,0,20.0,134.0,24141.5,0
2024-05-10,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1168.7,0.0,0,28.0,106.0,32723.71,0
2024-05-11,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1198.75,0.0,0,34.0,248.0,40757.52,0
2024-05-12,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1182.93,0.0,0,23.0,225.0,27207.36,0
2024-05-13,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1196.82,0.0,0,14.0,211.0,16755.41,0
2024-05-14,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1182.65,0.0,0,25.0,186.0,29566.13,0
2024-05-15,P011,USB Hub,Accessories,W004,Bangalore,S002,GlobalComponents,6.0,1148.07,0.0,0,24.0,162.0,27553.63,0
